gid	gname	chr	start	end	logCPM	logFC.AG.TC	PV.AG.TC	FDR.AG.TC
TRINITY_DN7133_c0_g1_i7	NA	NA	NA	NA	5.66218144252491	2.68337999671735	0.00210542856210549	0.0122470618175762
TRINITY_DN2201_c0_g1_i1	NA	NA	NA	NA	6.17929057475274	4.31317181341566	4.47713432187257e-06	0.000105387667065502
TRINITY_DN5539_c0_g3_i2	NA	NA	NA	NA	1.46945790021716	-2.23767223156951	0.0155997603915671	0.0448551027683257
TRINITY_DN18888_c0_g1_i1	NA	NA	NA	NA	3.90620100742124	-3.09961237260973	0.000589857145322054	0.00460976389855965
TRINITY_DN3249_c0_g2_i1	NA	NA	NA	NA	3.95630750173892	-2.33061069795447	0.00739462548565351	0.0281190914084992
TRINITY_DN412_c0_g2_i1	NA	NA	NA	NA	7.1218547329663	-2.39823432549091	0.00532499173630399	0.0229189371232047
TRINITY_DN2647_c0_g2_i1	NA	NA	NA	NA	6.23072571193493	-2.53156175390332	0.0034820464920927	0.0173269175838643
TRINITY_DN2666_c0_g1_i1	NA	NA	NA	NA	3.02762327080657	-2.35593077356689	0.00762948199251197	0.028677015136006
TRINITY_DN7839_c0_g2_i2	NA	NA	NA	NA	4.51592974432587	3.33684002785073	0.000223349122333103	0.00207728070300861
TRINITY_DN9348_c0_g1_i1	NA	NA	NA	NA	4.27621771049476	-2.2999415500647	0.0079402594215534	0.0294442239630747
TRINITY_DN6690_c0_g1_i2	NA	NA	NA	NA	4.01092811969916	4.02025185068153	1.94638146399017e-05	0.000294132792773942
TRINITY_DN18479_c0_g1_i1	NA	NA	NA	NA	1.44148350281757	-2.32036075233876	0.0126991638292555	0.0393537836734468
TRINITY_DN4521_c0_g1_i1	NA	NA	NA	NA	1.72821700246666	-2.34744068291832	0.010652134256093	0.0353139694902488
TRINITY_DN7547_c0_g1_i1	NA	NA	NA	NA	7.40248128489675	2.14239204374346	0.0119160728664883	0.0378390461233705
TRINITY_DN19047_c0_g1_i1	NA	NA	NA	NA	1.63458855631482	-2.55852847042814	0.00618587809445834	0.0250678422658715
TRINITY_DN19065_c0_g1_i1	NA	NA	NA	NA	3.24046350858874	4.00686967111631	2.63640908303775e-05	0.000371898651769149
TRINITY_DN7090_c0_g1_i2	NA	NA	NA	NA	5.57066662676905	-2.12365142231321	0.0129441361155029	0.0398355542117529
TRINITY_DN11554_c0_g1_i1	NA	NA	NA	NA	3.85591918268734	-2.25033332712964	0.00953973517363811	0.0329909553553526
TRINITY_DN4458_c0_g3_i1	NA	NA	NA	NA	4.74632097030335	4.38898554439985	4.02639071657465e-06	9.68109415082961e-05
TRINITY_DN10865_c0_g1_i1	NA	NA	NA	NA	3.97117760803371	-2.1342957859683	0.0134028974958644	0.0406317141580578
TRINITY_DN8612_c1_g10_i2	NA	NA	NA	NA	2.93766495485359	4.43679886241702	6.86688481888984e-06	0.000143549914457476
TRINITY_DN13277_c0_g1_i1	NA	NA	NA	NA	2.69544098502164	3.55993147794074	0.000155679374999858	0.00155164033195263
TRINITY_DN8333_c0_g3_i1	NA	NA	NA	NA	0.0381209115429639	2.48157384790801	0.0156915410022607	0.0449958005172146
TRINITY_DN7883_c0_g1_i1	NA	NA	NA	NA	2.13488770107481	10.3604126860492	7.14009628787141e-10	6.34524944560485e-08
