gid	gname	chr	start	end	logCPM	logFC.AG.TC	PV.AG.TC	FDR.AG.TC
TRINITY_DN7133_c0_g1_i7	NA	NA	NA	NA	5.66218144252491	-2.68337999671735	0.00210542856210549	0.0122470618175762
TRINITY_DN2201_c0_g1_i1	NA	NA	NA	NA	6.17929057475274	-4.31317181341566	4.4771343218723e-06	0.000105387667065496
TRINITY_DN5539_c0_g3_i2	NA	NA	NA	NA	1.46945790021716	2.23767223156951	0.0155997603915673	0.0448551027683198
TRINITY_DN18888_c0_g1_i1	NA	NA	NA	NA	3.90620100742124	3.09961237260973	0.000589857145322054	0.00460976389855974
TRINITY_DN3249_c0_g2_i1	NA	NA	NA	NA	3.95630750173892	2.33061069795447	0.00739462548565372	0.0281190914085
TRINITY_DN412_c0_g2_i1	NA	NA	NA	NA	7.1218547329663	2.39823432549091	0.00532499173630332	0.0229189371232018
TRINITY_DN2647_c0_g2_i1	NA	NA	NA	NA	6.23072571193493	2.53156175390332	0.0034820464920927	0.0173269175838643
TRINITY_DN2666_c0_g1_i1	NA	NA	NA	NA	3.02762327080657	2.35593077356689	0.00762948199251222	0.0286770151360069
TRINITY_DN7839_c0_g2_i2	NA	NA	NA	NA	4.51592974432587	-3.33684002785073	0.000223349122333089	0.00207728070300849
TRINITY_DN9348_c0_g1_i1	NA	NA	NA	NA	4.27621771049476	2.2999415500647	0.00794025942155355	0.0294442239630742
TRINITY_DN6690_c0_g1_i2	NA	NA	NA	NA	4.01092811969916	-4.02025185068153	1.94638146399023e-05	0.000294132792773907
TRINITY_DN18479_c0_g1_i1	NA	NA	NA	NA	1.44148350281757	2.32036075233876	0.0126991638292557	0.0393537836734468
TRINITY_DN4521_c0_g1_i1	NA	NA	NA	NA	1.72821700246666	2.34744068291832	0.0106521342560932	0.0353139694902496
TRINITY_DN7547_c0_g1_i1	NA	NA	NA	NA	7.40248128489675	-2.14239204374346	0.0119160728664944	0.0378390461233724
TRINITY_DN19047_c0_g1_i1	NA	NA	NA	NA	1.63458855631482	2.55852847042814	0.00618587809445836	0.0250678422658715
TRINITY_DN19065_c0_g1_i1	NA	NA	NA	NA	3.24046350858874	-4.00686967111631	2.63640908303765e-05	0.000371898651769171
TRINITY_DN7090_c0_g1_i2	NA	NA	NA	NA	5.57066662676905	2.12365142231321	0.0129441361155012	0.0398355542117478
TRINITY_DN11554_c0_g1_i1	NA	NA	NA	NA	3.85591918268734	2.25033332712964	0.00953973517363841	0.0329909553553462
TRINITY_DN4458_c0_g3_i1	NA	NA	NA	NA	4.74632097030335	-4.38898554439985	4.02639071657591e-06	9.68109415083263e-05
TRINITY_DN10865_c0_g1_i1	NA	NA	NA	NA	3.97117760803371	2.1342957859683	0.0134028974958646	0.0406317141580565
TRINITY_DN8612_c1_g10_i2	NA	NA	NA	NA	2.93766495485359	-4.43679886241702	6.86688481888953e-06	0.00014354991445747
TRINITY_DN13277_c0_g1_i1	NA	NA	NA	NA	2.69544098502164	-3.55993147794074	0.000155679374999847	0.00155164033195253
TRINITY_DN8333_c0_g3_i1	NA	NA	NA	NA	0.0381209115429639	-2.48157384790801	0.0156915410022603	0.0449958005172135
TRINITY_DN7883_c0_g1_i1	NA	NA	NA	NA	2.13488770107481	-10.3604126860492	7.14009628787133e-10	6.34524944560477e-08
TRINITY_DN7772_c0_g3_i1	NA	NA	NA	NA	1.70128456489796	-2.6831686503592	0.00375414752893317	0.0182355930896145
TRINITY_DN7606_c0_g2_i1	NA	NA	NA	NA	3.57775721999527	-3.91008134343898	3.30524850562175e-05	0.000441568435470163
TRINITY_DN5136_c0_g1_i1	NA	NA	NA	NA	4.61363075721553	-4.10752560680783	1.22322689182715e-05	0.000207886740428215
TRINITY_DN15709_c0_g1_i1	NA	NA	NA	NA	1.97238305717387	-2.31957491646684	0.00993687183326675	0.033820906949973
TRINITY_DN7395_c1_g1_i1	NA	NA	NA	NA	5.35234959215313	2.04607433743674	0.0164205930218118	0.0462772594340612
TRINITY_DN15934_c0_g1_i1	NA	NA	NA	NA	2.96981859306412	2.1682230146201	0.0133911103450912	0.0406101727287319
TRINITY_DN8033_c0_g1_i9	NA	NA	NA	NA	4.10538766684409	2.24473211532831	0.0095208664597079	0.0329724358955687
TRINITY_DN1879_c0_g1_i1	NA	NA	NA	NA	0.357001840920201	-8.54083666077031	1.21513505381279e-06	3.62617151487655e-05
TRINITY_DN18436_c0_g1_i1	NA	NA	NA	NA	6.42137913154442	2.69510822433233	0.0019961897982988	0.0117746014038251
TRINITY_DN331_c0_g1_i1	NA	NA	NA	NA	1.29825307700089	-3.33881957660947	0.00068826101346533	0.00521965767843463
TRINITY_DN6372_c0_g2_i1	NA	NA	NA	NA	6.74323268969424	2.24424753140891	0.00874764715669844	0.0312828020017865
TRINITY_DN5686_c0_g1_i1	NA	NA	NA	NA	5.48400883680697	-2.70244294538112	0.00198455944353501	0.011720064953779
TRINITY_DN7737_c0_g1_i2	NA	NA	NA	NA	6.52078164151952	2.023219421613	0.017233352663562	0.047747345595665
TRINITY_DN4409_c0_g1_i1	NA	NA	NA	NA	6.3670984575623	-3.89676839001952	2.30668765591604e-05	0.000334527750415487
TRINITY_DN5159_c0_g1_i2	NA	NA	NA	NA	6.1399671419292	3.71834396001234	4.75779508860457e-05	0.000589913954040689
TRINITY_DN13511_c0_g1_i1	NA	NA	NA	NA	2.00578481424723	2.25119515403225	0.012762064646892	0.039469498874084
TRINITY_DN6000_c0_g1_i1	NA	NA	NA	NA	4.96968218722663	-2.78305161473253	0.00154001053805701	0.00973265431836597
TRINITY_DN20330_c0_g1_i1	NA	NA	NA	NA	0.00140070657564648	3.63403111094841	0.00222172209975412	0.0126926659880155
TRINITY_DN13462_c0_g1_i1	NA	NA	NA	NA	4.12745998217774	-2.73883526451587	0.00190043253901727	0.0113828460836091
TRINITY_DN5820_c0_g1_i1	NA	NA	NA	NA	3.72734331654183	-4.11923122664168	1.46709895217231e-05	0.000238154130549685
TRINITY_DN3728_c0_g1_i1	NA	NA	NA	NA	6.44362954253108	2.47327476827297	0.00420486320578775	0.0197054340140873
TRINITY_DN5991_c0_g1_i4	NA	NA	NA	NA	5.31605234172565	-2.32397264770879	0.00695409011667828	0.0270585581075729
TRINITY_DN7841_c1_g1_i1	NA	NA	NA	NA	9.20049440912437	3.00298283500142	0.000653369861118359	0.0050147711357098
TRINITY_DN1538_c0_g1_i1	NA	NA	NA	NA	5.59179041542679	-2.63733763268047	0.00246707565823796	0.013710280235161
TRINITY_DN8519_c1_g9_i1	NA	NA	NA	NA	6.67949030585015	2.10726088265923	0.0133655182782788	0.0405813666808728
TRINITY_DN8034_c0_g1_i2	NA	NA	NA	NA	4.11208914865458	-6.13685129825813	8.18857441309294e-09	4.97554553118445e-07
TRINITY_DN12279_c0_g1_i1	NA	NA	NA	NA	6.32344268159259	-4.13663559575194	8.96475038934364e-06	0.000170448548166097
TRINITY_DN8561_c1_g1_i4	NA	NA	NA	NA	5.21126165000286	-3.00885333463856	0.000689363244219628	0.00522212719701185
TRINITY_DN22187_c0_g1_i1	NA	NA	NA	NA	0.0367563677973012	3.67692105556426	0.00194974238551912	0.0115653144771359
TRINITY_DN21420_c0_g1_i1	NA	NA	NA	NA	3.14298882416987	2.45605072625704	0.00552328832578123	0.0234684634296141
TRINITY_DN8422_c0_g2_i2	NA	NA	NA	NA	0.421932673272355	-8.609369227289	9.31891419756669e-07	2.94655887315851e-05
TRINITY_DN1110_c0_g1_i1	NA	NA	NA	NA	8.07381397700822	3.41441836190109	0.000143170447622616	0.00144916078268491
