gid	gname	chr	start	end	logCPM	logFC.AG.TC	PV.AG.TC	FDR.AG.TC
TRINITY_DN7883_c0_g1_i1	NA	NA	NA	NA	2.13488770107481	10.3604126860492	9.35902923651049e-06	0.000930047767429193
TRINITY_DN1879_c0_g1_i1	NA	NA	NA	NA	0.357001840920201	8.54083666077031	0.000232183769392441	0.00837896812156298
TRINITY_DN8034_c0_g1_i2	NA	NA	NA	NA	4.11208914865458	6.13685129825813	0.000183808948790143	0.00712204440966336
TRINITY_DN8422_c0_g2_i2	NA	NA	NA	NA	0.421932673272355	8.609369227289	0.000206122006707278	0.00774320156667768
TRINITY_DN3987_c0_g2_i1	NA	NA	NA	NA	1.52182316621568	-9.64960915186179	5.92787426945603e-05	0.00313044522611876
TRINITY_DN6695_c0_g1_i1	NA	NA	NA	NA	3.76907860236275	11.9967424246617	5.03852963828206e-07	0.000163195336736678
TRINITY_DN2552_c0_g1_i1	NA	NA	NA	NA	1.17119815073486	5.41373158186827	0.00135919851205151	0.0361729704269328
TRINITY_DN16578_c0_g1_i1	NA	NA	NA	NA	0.38982172947472	8.57550984491727	0.000218616785970837	0.00808868074981077
TRINITY_DN7181_c0_g1_i2	NA	NA	NA	NA	6.13399927815808	14.3606265796675	7.43129318948588e-09	4.13813836092265e-05
TRINITY_DN2531_c0_g1_i1	NA	NA	NA	NA	1.0158513684337	9.22621071642464	6.9973538015255e-05	0.00350267042774625
TRINITY_DN8589_c0_g3_i1	NA	NA	NA	NA	6.37916427208628	14.605728361896	4.80433774664793e-09	4.13813836092265e-05
TRINITY_DN7031_c0_g2_i1	NA	NA	NA	NA	1.54589529320312	-9.67511273148587	5.66857477810288e-05	0.00305754435825319
TRINITY_DN8552_c0_g1_i11	NA	NA	NA	NA	4.28090946213629	12.5083283139944	2.0204055605213e-07	0.000103128962768783
TRINITY_DN3431_c0_g2_i1	NA	NA	NA	NA	1.37276318578242	9.59066898559846	3.67538564733033e-05	0.00223323959830105
