gid	gname	chr	start	end	logCPM	logFC.AG.TC	PV.AG.TC	FDR.AG.TC
TRINITY_DN7883_c0_g1_i1	NA	NA	NA	NA	2.13488770107481	-10.3604126860492	4.0548458289349e-05	0.00417338800546447
TRINITY_DN1879_c0_g1_i1	NA	NA	NA	NA	0.357001840920201	-8.54083666077031	0.000578749280810347	0.0213193306513371
TRINITY_DN8034_c0_g1_i2	NA	NA	NA	NA	4.11208914865458	-6.13685129825813	0.000696612538923626	0.0241456438964026
TRINITY_DN8422_c0_g2_i2	NA	NA	NA	NA	0.421932673272355	-8.609369227289	0.000524153631964247	0.0201404785097424
TRINITY_DN3987_c0_g2_i1	NA	NA	NA	NA	1.52182316621568	9.64960915186179	0.000186776542055903	0.00999427899971812
TRINITY_DN6695_c0_g1_i1	NA	NA	NA	NA	3.76907860236275	-11.9967424246617	3.65971632917499e-06	0.0012020293019251
TRINITY_DN16578_c0_g1_i1	NA	NA	NA	NA	0.38982172947472	-8.57550984491727	0.00055046068819342	0.020755969089581
TRINITY_DN7181_c0_g1_i2	NA	NA	NA	NA	6.13399927815808	-14.3606265796675	1.14737595857845e-07	0.000603076619094541
TRINITY_DN2531_c0_g1_i1	NA	NA	NA	NA	1.0158513684337	-9.22621071642464	0.000213780459188589	0.0109456680284554
TRINITY_DN8589_c0_g3_i1	NA	NA	NA	NA	6.37916427208628	-14.605728361896	8.02203655933902e-08	0.000603076619094541
TRINITY_DN7031_c0_g2_i1	NA	NA	NA	NA	1.54589529320312	9.67511273148587	0.000179979047767548	0.00983626522582235
TRINITY_DN8552_c0_g1_i11	NA	NA	NA	NA	4.28090946213629	-12.5083283139944	1.7270469643376e-06	0.00087965588100238
TRINITY_DN3431_c0_g2_i1	NA	NA	NA	NA	1.37276318578242	-9.59066898559846	0.000125462553421709	0.00776366898827038
TRINITY_DN2869_c0_g1_i1	NA	NA	NA	NA	0.750808601063831	8.82093051548539	0.000617664526010221	0.0223300116186455
TRINITY_DN561_c0_g3_i1	NA	NA	NA	NA	3.07542787511824	-8.26991399517935	7.64566264814355e-05	0.00593215202311538
TRINITY_DN1183_c0_g2_i1	NA	NA	NA	NA	0.85895803626576	-9.06474541297197	0.000270546671846896	0.0126924139794592
TRINITY_DN5072_c0_g1_i1	NA	NA	NA	NA	3.90505402782196	12.1099100185175	5.08776576363214e-06	0.00145031515513973
TRINITY_DN8530_c1_g10_i1	NA	NA	NA	NA	5.3830917448739	-13.6099736867646	3.4378312363588e-07	0.000750322703352851
TRINITY_DN8265_c2_g1_i1	NA	NA	NA	NA	2.68078907407722	-10.9080771774322	1.81277400105293e-05	0.00260918864229623
TRINITY_DN7793_c0_g1_i1	NA	NA	NA	NA	3.88875486726827	-12.1163686428897	3.07010911969678e-06	0.00110085767324444
TRINITY_DN4890_c0_g1_i1	NA	NA	NA	NA	1.19574507184902	-9.41034619752506	0.000163351160334258	0.00933507919949857
TRINITY_DN8284_c0_g1_i3	NA	NA	NA	NA	1.35599243289456	-9.57361774699047	0.000128634706202277	0.00791142661042235
TRINITY_DN5591_c0_g2_i1	NA	NA	NA	NA	0.596154719082888	8.65140422655422	0.000786748388658271	0.0264077791088241
TRINITY_DN8586_c0_g1_i1	NA	NA	NA	NA	3.06149300327805	11.2504401576734	1.79651205800389e-05	0.00260726890259802
TRINITY_DN8485_c0_g1_i5	NA	NA	NA	NA	1.64579167709962	-9.8674515523646	8.36227914580709e-05	0.00614885951281205
TRINITY_DN7772_c0_g2_i2	NA	NA	NA	NA	3.54309391456553	-7.82697362905152	9.5967158578078e-05	0.00660855971780564
TRINITY_DN1935_c0_g1_i2	NA	NA	NA	NA	0.994434901478148	-9.20422146873081	0.000220753309517226	0.0112455972547752
TRINITY_DN4972_c0_g3_i1	NA	NA	NA	NA	2.17392244758195	-10.3996426548027	3.82770620859741e-05	0.00398022254361007
TRINITY_DN8482_c2_g4_i1	NA	NA	NA	NA	0.543853837408771	-8.73737890755762	0.000435443807580632	0.0177817974298058
TRINITY_DN8187_c0_g1_i2	NA	NA	NA	NA	3.18581624681054	-11.4135543893715	8.62185541716522e-06	0.00191130427835686
TRINITY_DN267_c0_g2_i1	NA	NA	NA	NA	2.82295778076559	-11.0504508540161	1.47039068501391e-05	0.00239211220070852
TRINITY_DN7982_c0_g2_i2	NA	NA	NA	NA	3.27407726986248	-11.5018314052569	7.57266589205142e-06	0.00179721634165121
TRINITY_DN8335_c0_g2_i5	NA	NA	NA	NA	3.39505033323212	-11.6228067782918	6.33918413696682e-06	0.00161815161609804
TRINITY_DN8257_c0_g1_i2	NA	NA	NA	NA	0.928251846654612	-9.13616830826317	0.000243795397702663	0.0121434186613724
