gid	gname	chr	start	end	logCPM	logFC.AG.TC	PV.AG.TC	FDR.AG.TC
TRINITY_DN2201_c0_g1_i1	NA	NA	NA	NA	6.17929057475274	4.31317181341566	0.0002355493675673	0.00514113260281495
TRINITY_DN18888_c0_g1_i1	NA	NA	NA	NA	3.90620100742124	-3.09961237260973	0.0056218177662602	0.0433520373848498
TRINITY_DN7839_c0_g2_i2	NA	NA	NA	NA	4.51592974432587	3.33684002785073	0.00302134572940054	0.0272461365217689
TRINITY_DN6690_c0_g1_i2	NA	NA	NA	NA	4.01092811969916	4.02025185068153	0.000576408700078328	0.00860990989330499
TRINITY_DN19065_c0_g1_i1	NA	NA	NA	NA	3.24046350858874	4.00686967111631	0.000664824175222982	0.00945803814299944
TRINITY_DN4458_c0_g3_i1	NA	NA	NA	NA	4.74632097030335	4.38898554439985	0.000209355630907562	0.00471995357148864
TRINITY_DN8612_c1_g10_i2	NA	NA	NA	NA	2.93766495485359	4.43679886241702	0.000252746181405234	0.00541833019924314
TRINITY_DN13277_c0_g1_i1	NA	NA	NA	NA	2.69544098502164	3.55993147794074	0.00212910674221989	0.0211266455045754
TRINITY_DN7883_c0_g1_i1	NA	NA	NA	NA	2.13488770107481	10.3604126860492	1.38153498492541e-07	1.30232267527571e-05
TRINITY_DN7606_c0_g2_i1	NA	NA	NA	NA	3.57775721999527	3.91008134343898	0.000799240168621373	0.010636481206706
TRINITY_DN5136_c0_g1_i1	NA	NA	NA	NA	4.61363075721553	4.10752560680783	0.000436557803699383	0.00727364744080271
TRINITY_DN1879_c0_g1_i1	NA	NA	NA	NA	0.357001840920201	8.54083666077031	1.9709000967921e-05	0.000676172919261683
TRINITY_DN331_c0_g1_i1	NA	NA	NA	NA	1.29825307700089	3.33881957660947	0.0049988600263791	0.0397641968896473
TRINITY_DN4409_c0_g1_i1	NA	NA	NA	NA	6.3670984575623	3.89676839001952	0.000695560295877834	0.0097076646468033
TRINITY_DN5159_c0_g1_i2	NA	NA	NA	NA	6.1399671419292	-3.71834396001234	0.00111334860504183	0.0133529021459624
TRINITY_DN5820_c0_g1_i1	NA	NA	NA	NA	3.72734331654183	4.11923122664168	0.00046648686929118	0.00756244927785964
TRINITY_DN7841_c1_g1_i1	NA	NA	NA	NA	9.20049440912437	-3.00298283500142	0.00638636638675372	0.0473179897134135
TRINITY_DN8034_c0_g1_i2	NA	NA	NA	NA	4.11208914865458	6.13685129825813	2.85638914546713e-06	0.000138514274594972
TRINITY_DN12279_c0_g1_i1	NA	NA	NA	NA	6.32344268159259	4.13663559575194	0.00037301974348119	0.00676702093996946
TRINITY_DN8561_c1_g1_i4	NA	NA	NA	NA	5.21126165000286	3.00885333463856	0.00649585121354117	0.0479184439104448
TRINITY_DN8422_c0_g2_i2	NA	NA	NA	NA	0.421932673272355	8.609369227289	1.64463701646457e-05	0.000583476672312621
TRINITY_DN1110_c0_g1_i1	NA	NA	NA	NA	8.07381397700822	-3.41441836190109	0.00233826480049186	0.0226017325444764
TRINITY_DN3987_c0_g2_i1	NA	NA	NA	NA	1.52182316621568	-9.64960915186179	2.40069643885678e-06	0.00011957839323718
TRINITY_DN8413_c0_g2_i8	NA	NA	NA	NA	2.07205352234233	3.62434114098924	0.00211670402788423	0.0210761452885037
TRINITY_DN8001_c0_g1_i2	NA	NA	NA	NA	0.445694357509552	4.63770057910107	0.000769512558844304	0.0104044080761167
TRINITY_DN6695_c0_g1_i1	NA	NA	NA	NA	3.76907860236275	11.9967424246617	1.4013249680376e-09	4.48713152067023e-07
TRINITY_DN7769_c0_g2_i4	NA	NA	NA	NA	3.21599858852584	-3.58648285686009	0.00193525643458011	0.0197670521796377
TRINITY_DN7758_c0_g1_i4	NA	NA	NA	NA	2.32245910607568	4.29265233666594	0.000431662275683241	0.0072448065525397
TRINITY_DN2552_c0_g1_i1	NA	NA	NA	NA	1.17119815073486	5.41373158186827	0.000103050596625904	0.00263601681610391
TRINITY_DN8232_c1_g1_i3	NA	NA	NA	NA	4.08675581793161	4.26491639544484	0.000308453901667839	0.00608352285124348
TRINITY_DN16578_c0_g1_i1	NA	NA	NA	NA	0.38982172947472	8.57550984491727	1.79860834894939e-05	0.000631014369101844
TRINITY_DN7181_c0_g1_i2	NA	NA	NA	NA	6.13399927815808	14.3606265796675	1.77764811663658e-12	1.15472414342723e-08
TRINITY_DN7451_c0_g1_i1	NA	NA	NA	NA	8.04746118031229	4.13383087073964	0.000366126945212376	0.0066780098243845
TRINITY_DN8033_c0_g1_i4	NA	NA	NA	NA	0.754429573916251	4.97251851296556	0.000327576971637335	0.00631155730502864
TRINITY_DN2531_c0_g1_i1	NA	NA	NA	NA	1.0158513684337	9.22621071642464	3.14337637150903e-06	0.000148852890944722
TRINITY_DN7509_c0_g1_i1	NA	NA	NA	NA	4.62659259237092	3.00833808328169	0.00661252825249057	0.0484462085348185
TRINITY_DN7857_c0_g1_i5	NA	NA	NA	NA	6.86261108840083	3.564791931151	0.00161359577748021	0.0174630191089636
TRINITY_DN6382_c0_g1_i1	NA	NA	NA	NA	4.66020632197976	3.75019868379528	0.00107715676582541	0.0130767930633161
