gid	gname	chr	start	end	logCPM	logFC.AG.TC	PV.AG.TC	FDR.AG.TC
TRINITY_DN2201_c0_g1_i1	NA	NA	NA	NA	6.17929057475274	-4.31317181341566	0.0021561944046885	0.0458828161664357
TRINITY_DN4458_c0_g3_i1	NA	NA	NA	NA	4.74632097030335	-4.38898554439985	0.00194489756284362	0.0429730761612754
TRINITY_DN8612_c1_g10_i2	NA	NA	NA	NA	2.93766495485359	-4.43679886241702	0.0020765711620692	0.0448903147315154
TRINITY_DN7883_c0_g1_i1	NA	NA	NA	NA	2.13488770107481	-10.3604126860492	4.03958801005803e-06	0.000393674439260389
TRINITY_DN1879_c0_g1_i1	NA	NA	NA	NA	0.357001840920201	-8.54083666077031	0.000139438710489096	0.00496978287402214
TRINITY_DN8034_c0_g1_i2	NA	NA	NA	NA	4.11208914865458	-6.13685129825813	8.33267752359129e-05	0.00338219524513897
TRINITY_DN8422_c0_g2_i2	NA	NA	NA	NA	0.421932673272355	-8.609369227289	0.000122330190431268	0.00453348160194185
TRINITY_DN3987_c0_g2_i1	NA	NA	NA	NA	1.52182316621568	9.64960915186179	3.09522737960989e-05	0.00161343725914394
TRINITY_DN6695_c0_g1_i1	NA	NA	NA	NA	3.76907860236275	-11.9967424246617	1.59318981884584e-07	5.16660680187556e-05
TRINITY_DN2552_c0_g1_i1	NA	NA	NA	NA	1.17119815073486	-5.41373158186827	0.000813410067904447	0.0215623144544499
TRINITY_DN8232_c1_g1_i3	NA	NA	NA	NA	4.08675581793161	-4.26491639544484	0.00253003006771755	0.0498555934009333
TRINITY_DN16578_c0_g1_i1	NA	NA	NA	NA	0.38982172947472	-8.57550984491727	0.000130507951419989	0.00474367009728907
TRINITY_DN7181_c0_g1_i2	NA	NA	NA	NA	6.13399927815808	-14.3606265796675	1.49023756041783e-09	8.59289536358096e-06
TRINITY_DN8033_c0_g1_i4	NA	NA	NA	NA	0.754429573916251	-4.97251851296556	0.00187392209343679	0.0421608704806952
TRINITY_DN2531_c0_g1_i1	NA	NA	NA	NA	1.0158513684337	-9.22621071642464	3.72324025341523e-05	0.00183640404968571
TRINITY_DN8589_c0_g3_i1	NA	NA	NA	NA	6.37916427208628	-14.605728361896	9.18907614213796e-10	8.59289536358096e-06
TRINITY_DN7031_c0_g2_i1	NA	NA	NA	NA	1.54589529320312	9.67511273148587	2.94635040344543e-05	0.00156412438654486
