gid	gname	chr	start	end	logCPM	logFC.AG.TC	PV.AG.TC	FDR.AG.TC
TRINITY_DN2201_c0_g1_i1	NA	NA	NA	NA	6.17929057475274	4.31317181341566	0.000782216487620975	0.0168406117446936
TRINITY_DN6690_c0_g1_i2	NA	NA	NA	NA	4.01092811969916	4.02025185068153	0.00163467001770571	0.0243366776879537
TRINITY_DN19065_c0_g1_i1	NA	NA	NA	NA	3.24046350858874	4.00686967111631	0.00181624860483768	0.0258681996346815
TRINITY_DN4458_c0_g3_i1	NA	NA	NA	NA	4.74632097030335	4.38898554439985	0.000699509757884725	0.0156443573678587
TRINITY_DN8612_c1_g10_i2	NA	NA	NA	NA	2.93766495485359	4.43679886241702	0.000784911026727952	0.0168626306093535
TRINITY_DN13277_c0_g1_i1	NA	NA	NA	NA	2.69544098502164	3.55993147794074	0.00484802056742758	0.0481769058653777
TRINITY_DN7883_c0_g1_i1	NA	NA	NA	NA	2.13488770107481	10.3604126860492	8.21479863084978e-07	7.98537114962096e-05
TRINITY_DN7606_c0_g2_i1	NA	NA	NA	NA	3.57775721999527	3.91008134343898	0.00214204002384073	0.0284220300789761
TRINITY_DN5136_c0_g1_i1	NA	NA	NA	NA	4.61363075721553	4.10752560680783	0.00130211819710462	0.0217261367456133
TRINITY_DN1879_c0_g1_i1	NA	NA	NA	NA	0.357001840920201	8.54083666077031	5.44116558598816e-05	0.00191227584261567
TRINITY_DN4409_c0_g1_i1	NA	NA	NA	NA	6.3670984575623	3.89676839001952	0.00195362380083675	0.026927967416722
TRINITY_DN5159_c0_g1_i2	NA	NA	NA	NA	6.1399671419292	-3.71834396001234	0.00290243323342071	0.0344213907218084
TRINITY_DN5820_c0_g1_i1	NA	NA	NA	NA	3.72734331654183	4.11923122664168	0.00135802780209024	0.0221288326749324
TRINITY_DN8034_c0_g1_i2	NA	NA	NA	NA	4.11208914865458	6.13685129825813	1.76255932334522e-05	0.000778033024723044
TRINITY_DN12279_c0_g1_i1	NA	NA	NA	NA	6.32344268159259	4.13663559575194	0.00115396167298316	0.0206923278480793
TRINITY_DN8422_c0_g2_i2	NA	NA	NA	NA	0.421932673272355	8.609369227289	4.66428698150585e-05	0.00169536326626878
TRINITY_DN3987_c0_g2_i1	NA	NA	NA	NA	1.52182316621568	-9.64960915186179	9.16665292202613e-06	0.000465790653390512
TRINITY_DN8413_c0_g2_i8	NA	NA	NA	NA	2.07205352234233	3.62434114098924	0.0047245681556677	0.0474408727746563
TRINITY_DN8001_c0_g1_i2	NA	NA	NA	NA	0.445694357509552	4.63770057910107	0.00169859871826821	0.0248882196921248
TRINITY_DN6695_c0_g1_i1	NA	NA	NA	NA	3.76907860236275	11.9967424246617	1.74384201287398e-08	5.58046607560846e-06
TRINITY_DN7769_c0_g2_i4	NA	NA	NA	NA	3.21599858852584	-3.58648285686009	0.00449182851509404	0.0458731913468819
TRINITY_DN7758_c0_g1_i4	NA	NA	NA	NA	2.32245910607568	4.29265233666594	0.00120936406405847	0.0209232429367509
TRINITY_DN2552_c0_g1_i1	NA	NA	NA	NA	1.17119815073486	5.41373158186827	0.000306840098933649	0.00805974650493295
TRINITY_DN8232_c1_g1_i3	NA	NA	NA	NA	4.08675581793161	4.26491639544484	0.000961882083442589	0.0189492649114134
TRINITY_DN16578_c0_g1_i1	NA	NA	NA	NA	0.38982172947472	8.57550984491727	5.03344844091812e-05	0.00180997781459254
TRINITY_DN7181_c0_g1_i2	NA	NA	NA	NA	6.13399927815808	14.3606265796675	6.5708174273768e-11	4.06201287106247e-07
TRINITY_DN7451_c0_g1_i1	NA	NA	NA	NA	8.04746118031229	4.13383087073964	0.00114040175090423	0.0205715187123121
TRINITY_DN8033_c0_g1_i4	NA	NA	NA	NA	0.754429573916251	4.97251851296556	0.000819771787113676	0.0174076381699412
TRINITY_DN2531_c0_g1_i1	NA	NA	NA	NA	1.0158513684337	9.22621071642464	1.14558995153377e-05	0.00055287048067681
TRINITY_DN7857_c0_g1_i5	NA	NA	NA	NA	6.86261108840083	3.564791931151	0.00398333245789921	0.0425087284889803
TRINITY_DN6382_c0_g1_i1	NA	NA	NA	NA	4.66020632197976	3.75019868379528	0.0028019950905266	0.0336893027729663
TRINITY_DN8589_c0_g3_i1	NA	NA	NA	NA	6.37916427208628	14.605728361896	3.6861121362759e-11	4.06201287106247e-07
TRINITY_DN5864_c0_g1_i1	NA	NA	NA	NA	7.64986559275389	3.64099515492651	0.00336519275903321	0.0380527093766687
TRINITY_DN7031_c0_g2_i1	NA	NA	NA	NA	1.54589529320312	-9.67511273148587	8.6476229952138e-06	0.000449609532686721
TRINITY_DN16197_c0_g1_i1	NA	NA	NA	NA	0.472774340526813	4.08446450279105	0.00380784338306723	0.0410998526306127
TRINITY_DN12358_c0_g1_i1	NA	NA	NA	NA	4.16857542880612	4.11120203121444	0.00132956932740824	0.0218415326073342
TRINITY_DN4300_c0_g1_i1	NA	NA	NA	NA	3.13819970098804	-4.37106510287634	0.000927970872157454	0.018589827610757
TRINITY_DN1448_c0_g1_i1	NA	NA	NA	NA	8.51197120310031	4.07455341280653	0.00129815251171343	0.0217261367456133
TRINITY_DN8552_c0_g1_i11	NA	NA	NA	NA	4.28090946213629	12.5083283139944	5.20986768882011e-09	2.66966398703048e-06
TRINITY_DN6552_c0_g1_i1	NA	NA	NA	NA	3.98757651593349	3.55084980194345	0.0044069499908909	0.0454506146044183
TRINITY_DN8594_c0_g3_i2	NA	NA	NA	NA	10.4391246307896	4.17083941152425	0.00104335676183657	0.0196466172607178
TRINITY_DN4891_c0_g1_i3	NA	NA	NA	NA	2.6825981097983	4.06334426845642	0.00176273691914685	0.0253635462695788
TRINITY_DN6942_c0_g1_i1	NA	NA	NA	NA	9.55517435878477	4.14827581093942	0.00109865239726641	0.0200752851540356
TRINITY_DN3431_c0_g2_i1	NA	NA	NA	NA	1.37276318578242	9.59066898559846	4.94061048076448e-06	0.000292278402429507
TRINITY_DN2869_c0_g1_i1	NA	NA	NA	NA	0.750808601063831	-8.82093051548539	5.92254132142276e-05	0.00204231497567626
TRINITY_DN561_c0_g3_i1	NA	NA	NA	NA	3.07542787511824	8.26991399517935	1.00225414979824e-06	8.98598798394663e-05
TRINITY_DN6081_c1_g1_i2	NA	NA	NA	NA	6.25229000922364	4.04443402347604	0.0014159874098341	0.0225986661539425
TRINITY_DN8109_c2_g1_i1	NA	NA	NA	NA	4.97751840765284	3.7844454527443	0.00257298862323899	0.0318137582982425
TRINITY_DN1827_c0_g1_i1	NA	NA	NA	NA	3.39191031312324	3.7612429627522	0.00297412995253685	0.0350450487923632
TRINITY_DN7120_c0_g1_i2	NA	NA	NA	NA	3.34782288629768	4.1883022269361	0.00122697822693668	0.0209628146877267
TRINITY_DN4735_c0_g1_i1	NA	NA	NA	NA	7.97554591616139	3.9825036355944	0.00159510810550363	0.0241215260961955
TRINITY_DN378_c0_g2_i1	NA	NA	NA	NA	4.71406693253331	4.01019217115418	0.00159916604327013	0.0241466890650361
TRINITY_DN19590_c0_g1_i1	NA	NA	NA	NA	2.63065040163937	-3.70741626821679	0.00386044006324487	0.041445799572027
TRINITY_DN8437_c0_g1_i7	NA	NA	NA	NA	3.70076054683481	-4.48269935215463	0.000662697069859563	0.0151571292406768
TRINITY_DN1193_c0_g1_i1	NA	NA	NA	NA	7.08520660924757	4.17340712335318	0.00105225002073654	0.0196911314177349
TRINITY_DN8549_c2_g2_i1	NA	NA	NA	NA	6.90777190064465	3.58109214449677	0.00384538224151291	0.0414163886588574
TRINITY_DN8048_c0_g7_i1	NA	NA	NA	NA	1.73565425630804	4.00203378079511	0.00249895394896935	0.0312338277649063
TRINITY_DN1183_c0_g2_i1	NA	NA	NA	NA	0.85895803626576	9.06474541297197	1.65881152712745e-05	0.000741701445944086
TRINITY_DN4642_c0_g1_i1	NA	NA	NA	NA	6.60582732986444	3.87332304611016	0.00204971909729553	0.0277754406822475
TRINITY_DN5072_c0_g1_i1	NA	NA	NA	NA	3.90505402782196	-12.1099100185175	2.95471469066619e-08	8.41653055808256e-06
TRINITY_DN8050_c0_g1_i8	NA	NA	NA	NA	5.21622916950115	3.63038904879347	0.0035511518404708	0.0393179945542357
TRINITY_DN7091_c0_g1_i2	NA	NA	NA	NA	4.51981175542203	4.30709028702543	0.000848959995608302	0.0178354407463966
TRINITY_DN948_c0_g1_i1	NA	NA	NA	NA	6.62147111472473	3.53406121383697	0.00426236530029369	0.044299173211141
TRINITY_DN8530_c1_g10_i1	NA	NA	NA	NA	5.3830917448739	13.6099736867646	3.86318027913221e-10	8.33567120663073e-07
TRINITY_DN6660_c0_g1_i1	NA	NA	NA	NA	9.1307165809617	4.04222362436123	0.00139200948708881	0.0223574899546517
TRINITY_DN7725_c0_g1_i3	NA	NA	NA	NA	6.33504779545192	-3.52231480525262	0.00440014383671839	0.045426868791259
TRINITY_DN1088_c0_g1_i1	NA	NA	NA	NA	2.62163217885405	4.10306940624529	0.00164611549544519	0.0244025479717937
TRINITY_DN7552_c0_g1_i2	NA	NA	NA	NA	6.25949790065339	3.84706165821102	0.00218066128961289	0.0286956817973651
